User ID,Age,Gender,Location,Page Views,Time Spent (minutes)
56102,44,Female,IO,51,17.39820325359699
29006,22,Female,KW,34,36.38466098786332
434,25,Female,BN,92,59.46523793359835
33217,49,Male,EN,30,16.48386711867648
44483,32,Female,IE,55,28.66550931816529
69072,59,Female,LF,20,25.186558355378715
64091,43,Male,TW,72,45.41932421368411
55464,27,Male,WY,91,53.67682913614804
84436,48,Female,FE,90,5.515339269469996
5005,52,Male,AN,85,6.527964603003139
68498,37,Male,AE,68,59.12016531699161
11771,29,Male,VW,7,40.53268021421844
54815,28,Female,FV,92,25.700065293469503
38576,56,Female,YE,7,38.61450698639528
18963,32,Male,IR,34,48.14005560624632
62712,48,Male,DH,12,59.50235697455888
6884,51,Male,SB,19,55.497469231198416
46766,19,Male,TI,12,42.640821949137575
31835,36,Female,XW,89,6.524178546584449
1469,39,Female,SV,95,20.13116161117353
71899,47,Female,CI,55,28.748408050068875
70089,64,Female,OA,89,6.032116531414429
9818,31,Female,DG,17,2.153762298091494
33677,60,Female,IP,83,2.524228611231777
68148,44,Male,PW,93,50.60200407891174
76974,30,Female,ME,95,33.89494574656052
94728,42,Male,XC,51,48.139627590752525
71631,44,Male,AT,64,37.5712122065077
97240,32,Male,HP,5,35.59065319943259
52199,31,Male,YL,46,9.526691122285424
49958,40,Female,QM,96,26.97413435807484
94630,18,Male,IO,8,20.76152653954724
977,39,Male,LU,76,20.742489209877835
32106,30,Female,TI,93,52.405194933479166
55780,26,Male,HP,14,39.68422229932959
91916,39,Male,QG,82,42.89626209089146
65460,32,Female,WT,3,37.536386092799
92987,36,Female,EL,66,44.2266271910172
96174,33,Male,ZD,55,36.59283766226725
89899,61,Female,RI,73,11.036002850479957
96054,36,Female,VC,82,51.017712536271176
9387,63,Female,QL,45,30.677725224261252
77410,54,Female,QG,86,2.490593693162506
12819,22,Male,TT,85,53.17160861903327
36040,31,Male,RM,54,31.05834902786789
6976,30,Male,KK,16,19.13036902353771
47819,55,Male,GM,72,37.22466086647873
39745,18,Female,BH,82,19.189130347676677
48513,32,Male,MI,30,36.11287190217523
71354,64,Female,EL,77,4.113202600034888
16655,32,Female,DG,54,8.04192331124272
55520,37,Male,LJ,75,30.888746198586656
32804,28,Male,FY,31,7.869424203080368
55405,37,Female,OG,68,57.22970895488782
11603,42,Male,CJ,100,31.583040497188502
30762,40,Female,ZK,62,32.04291740824087
57003,46,Female,HR,27,32.53307620806644
59143,38,Female,BU,81,7.548156276343657
45722,54,Male,BO,29,56.76271503603807
97969,56,Male,VN,100,25.763658000334143
49417,40,Female,TG,44,38.43230799665702
85672,40,Female,UZ,57,25.61076582516129
47676,61,Female,YK,9,35.92428674112633
73041,41,Male,VR,24,43.93650977593799
49668,25,Female,AW,67,3.1592256818541955
58262,24,Male,WA,62,46.32602943662275
30671,44,Female,CO,97,46.96036146970192
76958,44,Female,LH,42,16.48013275178799
67288,38,Male,WN,6,32.107515169235526
96062,65,Male,EA,65,52.98237259671066
63488,53,Female,OF,40,5.015215619992427
90454,62,Female,CV,75,51.472606654636856
58889,31,Male,RG,14,51.65215710811571
38772,25,Female,RC,28,30.67750220418339
65419,32,Female,JG,6,2.5497144152420312
69039,57,Male,JS,60,58.90440051612522
35259,18,Male,KH,100,47.25599451383125
53213,34,Female,IU,97,10.70808691651693
3171,28,Female,YQ,91,27.910694725991988
22387,42,Male,MR,70,44.18757226449629
40415,51,Female,AH,4,6.947984346003861
8970,20,Male,WH,40,33.32460516320475
23508,50,Female,NB,35,38.69228240384884
7176,24,Male,TS,94,42.317673340379486
66608,52,Male,DL,60,42.43365663340297
28338,24,Female,TE,16,13.751413198605782
53706,52,Male,LA,73,5.733293799148576
51885,31,Male,YT,24,55.08681040041266
6922,60,Male,CZ,56,1.6957252681023882
91725,28,Male,IM,18,56.2216845064775
34375,54,Male,MT,72,43.34378933958351
9526,39,Male,RR,20,42.70375327265452
40473,21,Female,IB,10,9.01347752890556
92706,43,Male,EH,18,51.76785215959906
93387,18,Female,LO,94,22.13703499929857
62586,56,Female,TX,52,34.74107902293818
90195,21,Female,BZ,93,26.621196560797863
8608,50,Male,AO,27,39.521468951165545
1409,60,Female,SP,81,29.135944256090017
62317,25,Male,XB,37,44.33832230110606
56135,64,Female,XW,65,38.2686159786736
17606,43,Female,OP,33,41.63888309465256
55819,26,Male,QU,42,10.247377820490083
82806,29,Female,BL,3,48.72788157710468
30006,51,Male,JG,29,59.11163845699779
19397,28,Female,QJ,17,24.662548575810124
77298,61,Male,OD,41,2.90164042627101
75571,23,Female,ZI,55,58.53063015720642
63622,35,Male,VW,32,1.969879342827654
51586,64,Female,AK,33,3.389448832472308
60798,59,Female,MY,43,18.807750708595044
94265,35,Female,YQ,9,34.668177488985144
1563,59,Male,EU,11,54.92722152025046
10478,43,Female,HT,63,14.828717529429024
65060,37,Male,AB,75,45.277228681143136
48451,65,Female,PD,86,38.80751557892845
60565,64,Female,PF,15,59.41692384713876
38845,23,Female,ZO,53,18.475773378867263
75349,43,Female,NN,6,34.71814932624245
31300,46,Female,RT,89,16.978833321751964
64844,49,Female,ZO,23,18.34807752037053
63731,55,Male,UO,89,38.02807637438423
94250,44,Male,RI,29,6.698356402214722
21733,42,Female,UJ,92,17.688732604783844
14936,22,Male,XY,42,4.948063837249372
80358,62,Male,WK,14,32.50014840032819
80632,56,Male,CW,21,31.29141108122684
24919,53,Female,FV,25,29.652825674249097
91163,42,Female,JB,68,41.9414937359066
8092,44,Female,TA,54,58.53062196362006
36759,47,Female,PV,31,53.03239403808722
64920,46,Female,LO,38,50.07639087192633
90298,33,Female,SD,72,29.217781694303024
45379,49,Female,WX,34,36.31009970269674
95840,35,Male,ZT,39,22.349132219537623
30387,49,Female,RK,74,21.83000334540261
64777,32,Male,KT,5,21.92220952488469
6708,59,Male,KC,93,47.85242500785161
64347,21,Male,BG,14,29.12671680462536
9889,27,Female,FH,97,42.59029581764393
53644,36,Female,PE,87,53.81145644537639
75455,36,Female,YY,53,36.16381433161452
36079,28,Male,TC,5,54.38162465864888
57826,44,Male,LF,23,56.76716214504406
23980,34,Male,MX,29,14.264398794752235
44762,55,Female,CS,85,8.034547976506099
62167,54,Female,PW,38,22.8042729550121
39517,35,Male,TI,79,44.17294295672684
11855,19,Male,CI,95,16.3929694487184
40114,39,Female,OA,89,35.36358127607647
21375,34,Female,AK,39,49.56848631694598
7169,18,Female,LR,83,19.22740611483686
36124,58,Female,ZM,64,33.6343806188449
49436,40,Male,FH,74,39.51199242613126
58552,52,Male,WG,39,44.39937586870169
45226,27,Male,GH,76,7.816987937610848
5866,33,Male,QR,71,39.12417579032896
60717,35,Male,YS,84,14.098983929347796
44244,48,Female,ED,2,55.46637660045442
39132,58,Male,QR,85,51.7050484802544
74092,22,Male,LA,42,2.7255892724452617
82789,48,Male,ZQ,21,13.713540025360857
86082,33,Female,DF,27,1.4320256880534783
24496,24,Male,NB,26,37.9892480580977
74625,34,Male,ED,94,30.670190155288644
84718,22,Male,QA,54,55.12722164709925
77036,35,Female,JH,41,17.76129499501862
57845,19,Female,IK,31,58.02088836975615
56898,40,Female,UH,43,8.682798685906269
11969,21,Male,XU,47,34.45247870689878
11191,41,Female,UH,30,49.33572202154074
13280,43,Male,VT,10,41.240279026171216
7262,22,Male,JW,43,27.67143500382593
76769,56,Male,NN,77,44.66223941858841
95099,60,Male,WK,95,10.450341892942117
58986,28,Male,MX,33,22.259393342733627
23730,43,Male,KY,39,18.18687402727717
76230,55,Female,EQ,29,11.546522342065913
66106,54,Male,CL,29,20.62203654895925
52465,49,Female,UD,95,25.175847443754492
25068,57,Female,BR,5,22.516189987117013
18512,54,Female,RL,41,18.248658107746984
50538,41,Male,KT,67,46.38974175726691
91201,21,Male,KV,53,4.680131082180694
7207,38,Female,HU,61,7.481085654049893
33137,43,Male,HP,21,14.419239840258694
97432,65,Male,BU,34,16.4846581391689
85267,62,Female,RR,79,44.70940764709679
47777,35,Female,OZ,23,41.13750492053998
26244,52,Female,SD,98,54.248369579520094
24884,63,Female,UX,59,25.895234111417697
31250,59,Male,XL,65,14.261517970623595
64604,39,Male,UE,21,33.02637495433266
82387,50,Female,AL,62,3.490979849102944
5051,53,Male,DG,59,4.9877057493236165
52006,39,Female,VB,81,57.59091483307757
15226,18,Male,XD,93,30.52885005110407
21708,51,Female,MW,85,53.03830028021012
10654,30,Female,TU,16,20.26313007079972
41164,55,Male,MW,75,7.153997438050719
29252,34,Male,BZ,82,45.24179337540773
98372,49,Female,EA,7,19.206251727378067
69756,54,Male,RE,32,12.19383755328636
41478,28,Female,LU,66,38.546592744168365
38173,30,Female,CP,94,32.773387699904184
24678,46,Male,RD,81,46.48694686281834
87928,62,Male,SN,12,16.652571881089834
22592,59,Female,TW,48,38.067419005820334
99582,63,Female,XB,12,19.519323218476064
66649,57,Female,XA,96,31.723758401199323
78045,31,Male,IC,27,22.676978997149625
83172,22,Male,UB,88,51.1968220509921
8633,22,Female,AV,67,6.9620339772848165
80037,18,Female,DQ,4,21.86009737428973
19204,57,Female,HE,35,6.018879893538914
31281,20,Male,ZF,94,40.64148173629425
90498,47,Female,DQ,60,25.175134569162903
92123,49,Female,CL,53,43.36968693764553
25164,48,Male,ZW,68,52.403517054537005
23925,57,Male,FO,36,59.04535816941954
21000,46,Male,VW,76,26.975101474072403
27536,22,Male,UK,13,1.2236249289532923
95196,25,Male,LQ,96,46.85244123544143
32989,44,Female,TK,17,33.90806415455863
5738,37,Male,OD,19,44.416857155158326
54399,65,Female,QP,51,38.06556748155261
62816,57,Male,IG,45,17.666510119131424
29073,49,Female,EB,68,37.61794435000325
93081,46,Male,EM,78,35.125765064885535
44561,43,Male,DZ,2,9.102987486856897
29534,38,Male,FG,63,38.00363474760284
65659,28,Male,OM,17,27.808556450165312
84273,42,Female,VF,39,12.86849505622637
81114,28,Female,KV,36,24.07722193996516
74907,50,Male,UK,97,4.4937210894895365
70754,50,Male,FY,5,58.92538294135873
37692,20,Female,CW,7,51.77391239298462
25770,23,Male,IY,20,9.18602127907178
38201,18,Female,UU,9,58.954734272228
78849,55,Female,YP,46,47.64424636645722
19877,22,Male,GI,18,54.21333231237509
36872,58,Female,ZJ,40,34.25325833252514
82630,50,Female,UE,45,43.02263429859449
28324,49,Female,WI,50,11.190393415483925
96670,36,Female,CY,25,31.33662182203441
16144,48,Female,AP,38,15.251391894489563
12624,63,Female,KD,44,49.28856594487219
85293,64,Female,QP,16,47.88269158682803
22605,64,Female,RJ,27,32.93642893487358
64850,55,Male,YK,96,26.862988011824346
66986,53,Male,UW,19,36.95638453756711
65658,42,Male,CG,69,2.3864544147183424
78319,41,Female,DV,62,10.808436496674958
27982,18,Male,LX,55,17.199000464560605
45828,24,Male,UB,74,51.19258104705981
94315,39,Female,KY,77,36.30383488085311
34519,21,Female,JY,86,25.641976753684
47824,29,Female,TB,95,42.452458623880176
12565,18,Male,LM,71,14.156970672748022
87059,54,Female,WO,78,30.32709425890829
7849,32,Female,IR,54,16.563029741465417
35879,53,Female,FC,41,59.78902484289571
34295,51,Male,RU,44,51.0963311649121
32009,63,Male,VV,18,48.15622571840497
10752,41,Male,SX,4,47.39929649302848
38020,22,Female,UM,25,9.39209896866022
45172,42,Female,YO,99,49.42774990628229
41581,46,Female,IJ,5,52.811061719680296
23320,49,Female,BT,64,56.97461323854876
29830,18,Female,NF,74,2.5263273023816213
96962,59,Male,GA,63,7.507316280530255
91228,30,Female,VD,57,1.8069304664884027
45910,25,Male,QZ,97,5.304336526194086
58920,44,Male,VO,17,31.867123476951257
25220,22,Female,PX,23,48.610754171365926
66049,34,Male,MD,77,3.0112059889705
6682,57,Female,IA,86,33.50079925768722
71041,53,Female,HI,16,17.293083063711112
37897,30,Female,DQ,44,11.866532922795802
27867,40,Female,BE,37,29.41418736906521
61711,37,Female,YK,74,32.687082336001524
46755,41,Male,CD,45,9.743926193942745
98313,34,Male,PE,15,53.43767238582089
73387,54,Male,NO,12,7.503365513757942
68335,18,Female,HU,41,32.22986683175853
90983,32,Female,CA,24,15.387946978461814
71449,26,Male,SJ,48,57.12577401552959
12659,41,Male,DS,67,39.03354607869383
17349,49,Male,LN,29,31.054176410747743
22089,45,Male,JA,100,41.209921616051126
41200,33,Male,LP,41,35.62402491227809
56824,40,Female,WQ,46,58.75502736170276
40743,30,Male,MG,84,36.74392741174902
5340,56,Male,KL,12,31.707610292305457
18214,19,Female,JF,32,13.311155510099452
84692,20,Male,BH,5,6.53200844663162
58589,55,Male,KW,67,47.906413347496674
67027,18,Male,TR,34,20.1195648182407
90698,59,Female,YP,25,45.88720080288834
91375,53,Female,DL,31,7.300069279618373
30962,26,Male,TF,75,37.934572915216194
2623,36,Male,BQ,4,42.431613886623566
42358,21,Male,KB,84,38.61237106568991
19199,29,Female,HB,19,12.340665731898168
19210,34,Female,HM,83,40.32938690752929
73384,18,Female,EP,58,43.239623204782944
15344,64,Male,RX,52,46.71553177437407
88394,41,Female,GP,46,59.89647553836819
2866,59,Male,OJ,73,42.51183510249436
52813,59,Male,BJ,68,5.111813225773371
36897,58,Female,GU,56,45.52840066324422
20317,37,Female,BR,38,46.18639774891516
78463,55,Female,DF,67,58.75628069525032
59345,24,Male,PS,97,49.78765276627694
21975,28,Male,RS,71,29.959971268065612
90483,50,Male,MC,56,13.149711237871248
25065,52,Male,SO,5,27.32784821915311
2796,62,Male,UI,40,20.6837250104817
69214,32,Male,RQ,61,47.80288095941136
7082,49,Male,PH,57,59.06599403955375
16181,44,Male,IJ,70,28.97344884784773
32643,42,Male,GG,35,49.3196535032906
64822,60,Female,LR,10,47.50228780146277
90007,37,Female,JJ,4,16.95412319445725
49432,52,Male,HK,64,41.71293341443391
18800,36,Female,OV,9,28.873992983798
76043,52,Male,UT,46,56.17492072882189
95926,28,Male,BN,68,3.9315735506143583
3278,34,Female,ET,62,24.55929607801093
74764,40,Female,HQ,98,1.444661002117949
87441,50,Female,BJ,39,20.075848012111567
41520,51,Male,YE,75,38.87520209996028
73406,39,Male,PD,88,20.969997641861426
31852,43,Male,YJ,92,39.9834105149632
5090,56,Male,ZB,65,36.825205590355615
61482,43,Female,GZ,72,40.95144337397078
18492,38,Female,NP,76,9.269804355484636
27748,39,Female,UT,43,1.8091293435113331
84756,20,Male,MM,65,27.732922447539863
45748,31,Female,OK,70,15.32034975133518
81511,62,Male,EH,21,43.69152797549391
78740,23,Female,AU,1,29.499531014571662
27481,28,Female,MA,47,16.22909393238072
96744,27,Male,PO,90,37.90141392654506
57356,59,Female,BB,4,56.92018745281253
55482,62,Female,ZU,5,27.57692803931782
97186,29,Female,JO,45,45.095209448943024
30742,42,Male,SH,48,52.678083672756046
60603,51,Male,WB,97,30.838138690422763
69676,50,Female,QU,49,6.819643184317529
12045,21,Male,LK,60,25.55141551853933
43360,44,Female,RZ,23,19.969477236385817
20141,32,Male,RR,14,33.69196720158639
28765,19,Female,NT,23,16.32322295398628
88074,25,Male,OV,3,52.67817717030163
4334,25,Female,GX,96,56.9402422768391
13567,64,Male,KS,90,45.51697148224799
54016,21,Female,IW,64,26.93657478292356
27738,65,Female,XF,68,31.54498899913389
80763,51,Female,HF,4,25.082374511471876
18757,23,Female,LR,6,50.09311937558481
84492,63,Male,KE,67,45.75236875118402
82847,49,Female,SA,35,5.191731618711347
4853,57,Female,RD,91,52.6308412443821
45917,28,Male,SK,12,28.182791984281444
72112,31,Female,OW,67,3.244137668228019
50249,36,Male,PE,91,1.8463511629810812
5062,57,Male,BD,4,19.994338648283826
96489,53,Female,HX,48,26.57236168163197
93709,51,Male,SO,47,21.690655462694423
27584,57,Female,GA,33,57.7594233673308
59835,58,Female,FM,81,50.61817570112666
23011,48,Female,KM,46,9.062559806084248
74713,27,Male,IF,82,59.67420392818105
43880,37,Female,IK,55,10.05843280154112
76330,28,Male,IT,20,46.08586523634075
97896,33,Female,HX,63,7.881245929888176
72421,61,Male,QM,75,44.46357508568422
5699,55,Female,LT,56,8.229751337484267
24647,57,Female,JJ,95,39.79982468191232
72597,55,Female,AI,24,34.03408068365693
24896,47,Male,TJ,70,11.764305357151414
96110,26,Female,HS,44,14.48370064079931
84566,22,Male,NM,89,36.956689326688426
18406,41,Female,GD,70,14.821506570683656
34954,46,Female,IX,79,46.87394225470726
74576,61,Male,GX,73,18.10397424754808
16797,31,Male,QW,35,5.247858862539431
92890,65,Male,WB,21,33.24791678102396
26750,33,Female,KB,33,36.34570367732934
82210,54,Male,FQ,50,9.615620632652943
51791,44,Male,GT,1,52.21248219279579
6252,38,Male,BH,22,56.21109116521805
9895,37,Female,SQ,17,54.90800894590927
23725,56,Female,VP,49,40.10294159610976
13013,36,Female,AO,9,17.066908608680933
50504,27,Female,OQ,23,2.273799479286012
21977,38,Female,UL,85,13.391648815144476
76093,26,Male,UP,25,46.75122373682118
83756,57,Male,YH,32,36.72581247660007
36059,25,Female,FV,86,57.01485986431668
28900,46,Male,WM,88,44.20883495826586
37139,44,Male,DA,84,59.02171478586531
92768,62,Female,KT,18,15.234843699550332
13751,18,Female,HU,33,25.642286105978485
775,18,Female,JH,62,19.480524425274385
41371,32,Male,SV,4,47.67667792975587
70439,48,Male,JS,23,50.59466975795657
27919,30,Female,IE,24,28.72123188371167
59058,38,Male,LT,9,7.110188069143477
75534,62,Female,EQ,19,9.25579312760125
10812,60,Female,XA,47,58.07441027860018
76628,45,Female,QG,26,40.82904230653011
14607,43,Male,XR,34,47.990679787729945
63570,36,Male,QA,4,7.598466997241893
34238,30,Male,ZW,19,9.482961774071056
54106,38,Female,LX,95,4.598631333740558
8382,64,Female,HE,69,32.95101897945682
54311,57,Male,AJ,84,1.534655574275384
8972,18,Male,IT,36,56.32780262916202
33251,20,Male,JS,77,36.33710792371699
33761,39,Male,JQ,54,21.82967135451472
40481,55,Female,FC,92,9.423565493740666
35406,63,Female,PL,86,44.09500375647056
29596,32,Male,VN,13,23.77070121439296
3922,29,Female,LD,33,15.993117422188226
64505,40,Male,LU,92,4.764960590167083
78361,57,Female,AZ,93,15.231988198820329
37033,23,Male,JS,85,35.07403279199323
28991,63,Female,CA,41,13.820585982149854
52040,26,Male,VA,4,45.09232449793869
22715,22,Male,LE,20,24.83534455029376
17185,29,Male,UQ,17,5.839533411702447
91393,21,Male,PG,68,50.49130980906678
72914,35,Male,IH,84,49.71822644462144
15553,63,Female,KD,88,6.358102965182898
8112,58,Female,GY,2,23.562832947412318
35862,50,Male,QK,64,14.275412706745673
75220,21,Male,VP,49,49.09173330930417
96900,54,Female,FC,38,53.61915672408037
11196,46,Female,IM,85,37.23409790413984
96614,39,Male,MO,19,55.86090532445709
33275,26,Male,LF,42,42.96214863630941
38924,50,Female,RI,69,46.374994385260216
67850,24,Female,KP,53,5.921077046255341
99398,52,Male,JI,79,30.20478038119458
17508,53,Female,UI,62,29.185676483059293
14777,21,Female,GB,27,56.453891823325215
73767,34,Female,IL,34,15.37855729316058
19399,58,Female,VI,78,20.059055285397537
98114,55,Male,RM,69,31.06881710222554
51258,45,Female,AR,77,4.6120963924187866
61821,19,Male,YD,20,12.367528869888073
5760,22,Female,CU,88,1.2595346454954213
63434,47,Female,BN,66,4.600821575107256
64141,36,Female,DL,40,58.188678690966206
5870,50,Female,WY,84,36.36338552194693
55017,58,Male,GF,58,2.0766854368569625
80927,42,Female,FU,96,8.275078572227063
81820,26,Female,JI,40,53.75516105821647
95588,28,Female,GF,83,36.07688294177026
57170,33,Male,LC,90,50.17001787295193
58314,49,Female,ZR,41,53.40557446718996
98859,62,Male,GG,8,18.96798795294076
6899,48,Male,QD,94,35.20558285713091
12316,39,Male,AE,20,22.097857683783094
39402,46,Male,BW,10,7.126314458318753
1778,25,Male,BJ,73,28.044735317176556
51340,56,Male,AW,18,43.92897606547297
2590,18,Female,CG,35,12.053456616889273
25246,35,Female,DF,21,7.849915736398905
24558,41,Male,YX,20,13.21958942093513
13838,23,Female,KN,62,22.253139717300197
92609,49,Male,WC,3,21.735866560176568
45409,52,Female,QF,31,43.79983382636912
40289,44,Female,CR,61,59.837183252823486
23316,43,Female,DB,100,50.350348725814
68833,63,Female,LV,60,32.8942754388857
64202,18,Male,ZT,72,52.75434881891562
60160,20,Male,RF,44,23.249909527651308
47816,41,Male,XL,19,34.17182123972788
60930,51,Female,YO,38,14.829596460143865
29127,18,Female,LN,21,3.6941111434221066
28713,50,Female,GJ,43,8.197864060977789
33205,21,Male,EJ,82,41.267775311334745
76261,27,Male,HF,46,5.165712837290158
82273,56,Male,RR,26,37.44529918552822
43343,30,Male,QA,7,34.01569928740028
64828,22,Female,DV,55,41.934408561585016
2945,25,Female,QP,49,26.95931676139269
35115,65,Female,LP,23,29.174901850944348
48901,42,Male,FD,98,45.18586674338503
93780,51,Male,CV,20,12.896438186849611
91459,42,Male,WM,87,5.874359279112397
42319,42,Male,SP,32,45.58423710472185
43858,42,Female,ZV,77,29.935760390705312
464,63,Female,NU,60,14.836574975777982
9981,23,Female,RR,57,32.99938671781966
43350,64,Male,SR,25,38.73376356962493
89821,36,Female,BP,88,35.360252273277496
13241,63,Male,DR,73,18.434256565154616
91510,18,Male,AS,7,8.119102612793615
89668,62,Female,JM,100,51.787843710512135
88474,29,Male,KB,63,48.566617381056666
51868,42,Male,FX,83,39.56413425853936
18759,52,Female,MG,34,1.6309972722868846
70846,61,Male,FX,45,48.47814511748468
24512,64,Male,HA,86,7.212806167891734
28614,27,Female,CH,91,3.753696131032114
71837,43,Female,XR,2,51.90785713504926
32110,59,Female,GI,44,9.209638909562804
19324,36,Male,JJ,86,49.793666950605406
91432,35,Male,QG,9,17.624905395458377
19515,45,Male,CU,2,1.861016327535276
31487,21,Male,QS,69,30.379169636120743
22083,64,Male,GX,66,7.796459016550246
21445,61,Female,IM,98,8.601258581942822
22725,33,Female,RW,7,4.138638275587399
9080,29,Female,AB,3,4.903183284967293
31017,48,Male,DA,8,19.229874634963277
45418,23,Male,VJ,93,2.812857432180092
81705,56,Female,VB,69,39.037771625197074
47147,32,Male,JS,9,20.22582162199729
58151,56,Female,MN,55,51.99179536058868
22194,28,Female,DU,20,8.220188991969959
26188,30,Male,ZZ,97,46.91322581529147
52082,45,Male,MD,10,39.8571339959345
67601,28,Female,LA,73,25.554531954346917
26497,51,Male,VN,87,56.78162488046458
66346,51,Female,CR,9,52.490051298321305
6173,23,Female,UV,95,40.33030067567674
51412,47,Female,UX,81,26.9190053525284
38008,61,Male,BI,13,7.200022698043276
36491,54,Male,WJ,93,43.127686474144255
87528,47,Male,VP,43,19.544213635591845
96989,54,Female,PP,100,6.656829515620303
65595,36,Male,DH,78,2.443963770275735
91156,53,Female,VF,31,7.891022552583442
32295,25,Female,RQ,33,16.7983147632334
66685,29,Male,YQ,19,48.387020644906265
14287,48,Male,YD,68,53.21518631583033
86477,32,Male,QG,54,44.26541566103595
56412,52,Female,FH,55,21.282191619098853
35049,39,Female,YI,50,51.96444080255975
71084,22,Male,DK,44,24.818021145777404
40665,63,Male,RZ,3,27.811966599349937
60147,47,Female,DO,83,42.83802275901383
39422,24,Male,DA,59,48.61607723979496
75019,47,Female,WV,97,43.645480265809226
89171,31,Male,OH,11,53.58845482276048
79616,28,Male,EW,22,27.86956159816834
16222,20,Female,LM,66,58.87497239814218
71162,32,Female,NU,2,21.56145049267484
20523,60,Male,XZ,28,15.644849619189982
52671,47,Female,FW,87,5.580020875953354
13517,60,Male,VL,62,5.326751713684242
9803,52,Female,OV,100,15.36260244873637
8669,19,Female,SA,29,22.128081134726614
9005,27,Male,HT,100,55.85981224790184
29299,54,Female,BG,83,39.847289417861205
61809,21,Female,RN,50,46.18831570749396
4933,54,Female,AO,98,48.54189951701355
23725,18,Male,TK,35,35.4507673428868
20604,40,Male,JJ,86,57.14210942099736
9789,53,Female,XB,60,10.910974180089958
92439,25,Female,KM,19,29.187970019893687
22255,39,Male,YM,61,17.668442190316547
6677,19,Male,YK,69,41.12831900317835
93241,63,Male,IA,16,1.073073133351992
92313,19,Male,LN,52,56.72081111441829
60514,57,Male,ND,33,37.73350965797265
73610,51,Male,WL,52,21.79683915079753
21130,37,Male,RK,63,18.08773893513476
5320,27,Male,MV,60,50.75344852021145
8124,61,Female,MF,5,7.544103510176212
6970,63,Male,LE,19,38.735826792273066
23489,42,Male,FU,100,40.71530824688646
52068,19,Male,NN,20,32.44062110818227
23695,55,Female,HY,83,34.51437099191545
46652,60,Female,KD,68,47.86638120294778
43777,48,Male,MC,1,15.46098874762493
76214,25,Female,IJ,3,19.681758208302316
64360,38,Male,OY,69,30.462884657334584
51126,65,Female,UK,64,10.400290769886135
72440,27,Female,VE,33,53.30140933220376
56408,35,Female,NR,22,26.04268024845036
51571,63,Male,JY,5,11.65587020910844
54874,43,Female,LV,96,2.6053354788263574
97223,46,Male,QX,96,23.31482880531746
16065,63,Female,NP,85,3.678959641688373
98662,32,Male,SM,70,27.5465764969786
38276,30,Female,AI,43,53.3884290078812
14210,53,Female,BI,47,50.54424425186296
24632,41,Male,BI,19,27.849714401907896
98272,50,Female,VH,88,28.71923287084361
85452,43,Male,KS,45,9.455788888328948
79828,61,Male,GK,88,53.29207154785396
53308,20,Female,ER,77,41.33357048596872
10739,55,Male,OE,81,21.419043269691237
7265,49,Male,NM,20,9.023527720883404
96011,34,Female,YB,7,51.94216225284281
46840,19,Male,ZR,38,54.1286235378225
38099,27,Male,DK,76,1.897003975921895
3033,28,Female,IK,91,41.569342413565735
92018,23,Female,DL,28,1.746254427460935
23695,60,Male,DO,20,8.003068398474522
55481,20,Male,EV,39,9.384816145949529
95090,62,Male,ZQ,16,13.461092271454634
7814,28,Female,DU,31,1.220529294112418
31123,26,Male,EB,85,8.276658826660109
10252,27,Female,HP,51,32.86380005337754
81924,52,Female,EZ,64,40.98709885736978
19605,26,Female,PM,21,58.11449574922828
52520,63,Male,CD,54,16.509737965124486
45316,64,Male,EY,89,20.10224876583836
13918,18,Male,LU,32,3.591349506294797
77135,55,Female,TS,66,4.108651426861366
23388,44,Female,XR,19,25.70166198657367
55377,60,Male,JP,10,4.304271041963533
70080,54,Female,IF,13,19.884337059552827
76917,56,Male,XP,31,10.581364785600863
57789,30,Female,TR,76,9.998467746941918
54785,39,Female,SL,64,27.67779829670441
34426,55,Male,CG,96,9.90949686609977
74176,30,Female,ZD,61,11.949796671692347
94437,63,Female,LL,36,10.962973591562742
59247,31,Female,GG,30,51.66060918297268
62259,56,Male,AW,71,57.51888019153673
49004,19,Female,RD,51,4.818610351012167
75580,19,Female,OK,21,41.03427530614219
40547,59,Female,MY,61,46.13927271037399
64717,21,Male,FK,7,22.16994368042177
37927,55,Female,IN,10,7.029656594171794
85329,50,Male,ZM,25,53.41798347030216
30744,63,Female,CS,17,39.238803949273375
7655,32,Male,GX,4,13.275710980350578
2058,47,Male,FQ,56,38.23973798792133
53015,33,Male,KB,37,19.73047272677383
29411,37,Female,BO,40,31.465531654030404
35655,28,Female,QD,50,49.4071896463658
87167,49,Male,CB,37,53.40330906668829
79994,35,Female,ZJ,48,57.83438597738623
5888,28,Male,ZD,58,50.24726215346166
49773,32,Male,PF,72,38.2816275326138
68136,29,Male,NF,16,33.930485018303024
87646,60,Male,WM,73,22.005586498694477
44347,29,Female,TI,37,28.920143633801256
49696,56,Male,BE,19,4.098341364568618
93796,23,Female,MY,77,23.457644400507583
36797,48,Male,OX,39,41.49949058379663
97044,29,Female,QR,62,12.15268535607017
77597,60,Male,YG,66,29.049223433154523
50835,62,Female,QX,54,17.766967063738154
40479,61,Female,VO,88,23.46341204289071
98884,62,Female,UV,14,10.19329805638988
75452,42,Male,YP,2,26.96479442338695
10869,22,Male,JR,45,46.49597294384222
33369,22,Male,VG,40,9.865973269493644
4307,24,Male,WH,43,35.41561441859178
40287,59,Female,XO,76,22.65276430668683
